ZFIN ID	Symbol	NCBI Gene ID	Ensembl ID
ZDB-GENE-070912-56	trim35-3	100003935	ENSDARG00000052255
ZDB-GENE-070912-561	cdyl	568457	ENSDARG00000038985
ZDB-GENE-070912-564	si:dkey-58b18.4	101886474	ENSDARG00000094985
ZDB-GENE-070912-567	si:dkey-58b18.7	101886417	ENSDARG00000094691
ZDB-GENE-070912-570	sap130b	335897	ENSDARG00000079352
ZDB-GENE-070912-571	znf414	562459	ENSDARG00000079229
ZDB-GENE-070912-575	arhgef4	559017	ENSDARG00000012914
ZDB-GENE-070912-576	tox4a	559853	ENSDARG00000002031
ZDB-GENE-070912-58	shda	561247	ENSDARG00000094243
ZDB-GENE-070912-581	map4l	100537884	ENSDARG00000068745
ZDB-GENE-070912-582	mrpl34	552972	ENSDARG00000092954
ZDB-GENE-070912-583	ano8a	562947	ENSDARG00000076265
ZDB-GENE-070912-584	abcb6b	100004801	ENSDARG00000074254
ZDB-GENE-070912-586	si:dkey-7l6.3	570117	ENSDARG00000094514
ZDB-GENE-070912-588	esyt2a	570012	ENSDARG00000030824
ZDB-GENE-070912-589	dip2cb	569986	ENSDARG00000025513
ZDB-GENE-070912-59	spmap2	561308	ENSDARG00000078644
ZDB-GENE-070912-590	pi15b	556658	ENSDARG00000061292
ZDB-GENE-070912-591	cbln2a	556853	ENSDARG00000074601
ZDB-GENE-070912-592	neto1	556922	ENSDARG00000068483
ZDB-GENE-070912-593	tmem70	100002535	ENSDARG00000078773
ZDB-GENE-070912-60	serpine1	100136840	ENSDARG00000056795
ZDB-GENE-070912-603	cfap97d2	561174	ENSDARG00000093739
ZDB-GENE-070912-605	ankrd44	561373	ENSDARG00000026028
ZDB-GENE-070912-607	col11a1b	555202	ENSDARG00000009014
ZDB-GENE-070912-611	si:dkey-94e7.2	100141353	ENSDARG00000068474
ZDB-GENE-070912-614	si:dkey-97a13.12	570567	ENSDARG00000095649
ZDB-GENE-070912-615	ebi3	100134974	ENSDARG00000053620
ZDB-GENE-070912-618	gbp2	570622	ENSDARG00000038669
ZDB-GENE-070912-619	cspp1b	570598	ENSDARG00000091628
ZDB-GENE-070912-620	diras1b	565395	ENSDARG00000009372
ZDB-GENE-070912-621	brinp2	561009	ENSDARG00000014302
ZDB-GENE-070912-622	tmeff2a	100004613	ENSDARG00000051824
ZDB-GENE-070912-627	otulinb	100005714	ENSDARG00000079886
ZDB-GENE-070912-629	gpr45	795372	ENSDARG00000063357
ZDB-GENE-070912-63	nat16l	100144558	ENSDARG00000076402
ZDB-GENE-070912-632	znf804a	565294	ENSDARG00000027079
ZDB-GENE-070912-633	klf6b	793760	ENSDARG00000038561
ZDB-GENE-070912-635	snorc	561751	ENSDARG00000092383
ZDB-GENE-070912-636	mhc1haa	100002203	ENSDARG00000092225
ZDB-GENE-070912-646	ppp2r3a	565849	ENSDARG00000077722
ZDB-GENE-070912-658	ltb4r2b	100537296	ENSDARG00000054170
ZDB-GENE-070912-659	nfatc4	561682	ENSDARG00000054162
ZDB-GENE-070912-661	ftr66	561829	ENSDARG00000005327
ZDB-GENE-070912-662	myadmb	561899	ENSDARG00000038709
ZDB-GENE-070912-664	myadma	100005501	ENSDARG00000086815
ZDB-GENE-070912-666	si:dkeyp-67a8.4	565424	ENSDARG00000092823
ZDB-GENE-070912-672	si:dkeyp-68b7.7	566190	ENSDARG00000038476
ZDB-GENE-070912-673	cdh12a	568508	ENSDARG00000078226
ZDB-GENE-070912-675	hmgxb4a	559742	ENSDARG00000075783
ZDB-GENE-070912-676	si:dkeyp-69e1.8	100001340	ENSDARG00000055731
ZDB-GENE-070912-680	fastk	564534	ENSDARG00000077075
ZDB-GENE-070912-683	si:dkeyp-73d8.6	100170809	ENSDARG00000079589
ZDB-GENE-070912-684	si:dkeyp-73d8.8	100535845	ENSDARG00000094045
ZDB-GENE-070912-685	si:dkeyp-73d8.9	100170838	ENSDARG00000076043
ZDB-GENE-070912-688	niban1b	561414	ENSDARG00000023053
ZDB-GENE-070912-689	col15a1b	558137	ENSDARG00000061848
ZDB-GENE-070912-690	kcnab1b	555922	ENSDARG00000040741
ZDB-GENE-070912-693	mterf4	100000849	ENSDARG00000079124
ZDB-GENE-070912-694	coa1	108179075	ENSDARG00000076360
ZDB-GENE-070912-696	slc12a7a	558214	ENSDARG00000073756
ZDB-GENE-070912-699	kcnh2a	563802	ENSDARG00000029881
ZDB-GENE-070912-703	kcnn1a	563352	ENSDARG00000091306
ZDB-GENE-070912-704	si:rp71-39b20.4	563472	ENSDARG00000035861
ZDB-GENE-070912-707	si:rp71-45g20.10	100006433	ENSDARG00000056907
ZDB-GENE-070912-708	si:rp71-45g20.11	100006493	ENSDARG00000094291
ZDB-GENE-070912-709	si:rp71-45g20.4	100006347	ENSDARG00000056917
ZDB-GENE-070912-719	gtpbp8	561913	ENSDARG00000075033
ZDB-GENE-070912-73	si:ch211-140m22.7	570370	ENSDARG00000077967
ZDB-GENE-070912-75	si:ch211-141e20.2	100150732	ENSDARG00000093349
ZDB-GENE-070912-81	si:ch211-145c1.1	563686	ENSDARG00000042063
ZDB-GENE-070912-83	ddx6	564633	ENSDARG00000061338
ZDB-GENE-070914-1	gpr101	101886313	ENSDARG00000039218
ZDB-GENE-070917-1	tas1r2.1	664691	ENSDARG00000053135
ZDB-GENE-070917-2	tas1r2.2	664686	ENSDARG00000059397
ZDB-GENE-070917-3	tas1r3	562318	ENSDARG00000006341
ZDB-GENE-070917-4	tas2r200.1	664690	ENSDARG00000079880
ZDB-GENE-070920-1	scn2b	777666	ENSDARG00000101713
ZDB-GENE-070920-2	scn3b	563935	ENSDARG00000062359
ZDB-GENE-070922-1	egf	403045	ENSDARG00000052739
ZDB-GENE-070925-1	tjp1b	565459	ENSDARG00000079374
ZDB-GENE-070925-2	tjp2a	565446	ENSDARG00000063309
ZDB-GENE-070925-3	apba1b	565507	ENSDARG00000074328
ZDB-GENE-070927-10	hist1h4l	100126027	ENSDARG00000111247
ZDB-GENE-070927-11	gb:am422109	100126025	
ZDB-GENE-070928-1	sf3b2	570994	ENSDARG00000018049
ZDB-GENE-070928-11	map3k22	100126011	ENSDARG00000074219
ZDB-GENE-070928-12	atp5mea	559659	ENSDARG00000078113
ZDB-GENE-070928-13	pan3	100126012	ENSDARG00000031637
ZDB-GENE-070928-14	kazald2	568748	ENSDARG00000078518
ZDB-GENE-070928-15	mmaa	564760	ENSDARG00000060383
ZDB-GENE-070928-16	cenpo	100126022	ENSDARG00000075619
ZDB-GENE-070928-17	rmdn1	558162	ENSDARG00000074507
ZDB-GENE-070928-18	zyx	564246	ENSDARG00000075733
ZDB-GENE-070928-19	nagk	100126013	ENSDARG00000099116
ZDB-GENE-070928-2	dcun1d3	557682	ENSDARG00000011493
ZDB-GENE-070928-20	hrh2b	100005590	ENSDARG00000057479
ZDB-GENE-070928-21	fam177a1	100126028	ENSDARG00000079636
ZDB-GENE-070928-22	spryd3	100005036	ENSDARG00000101982
ZDB-GENE-070928-23	atf4b	556410	ENSDARG00000038141
ZDB-GENE-070928-24	aurkaip1	100126015	ENSDARG00000074985
ZDB-GENE-070928-25	shfl	797287	ENSDARG00000052176
ZDB-GENE-070928-26	foxr1	570997	ENSDARG00000004864
ZDB-GENE-070928-27	gprc5c	563405	ENSDARG00000100862
ZDB-GENE-070928-28	ubn1	566684	ENSDARG00000063169
ZDB-GENE-070928-29	alyref	560127	ENSDARG00000077732
ZDB-GENE-070928-3	lars2	100126021	ENSDARG00000075337
ZDB-GENE-070928-31	zgc:171772	572109	ENSDARG00000115271
ZDB-GENE-070928-32	gpank1	100126023	ENSDARG00000053995
ZDB-GENE-070928-33	gpr84	100126017	ENSDARG00000077308
ZDB-GENE-070928-34	prok1	100126018	ENSDARG00000073948
ZDB-GENE-070928-35	lurap1	100126029	ENSDARG00000115301
ZDB-GENE-070928-36	ganaba	100126019	ENSDARG00000076888
ZDB-GENE-070928-37	zgc:171971	569690	ENSDARG00000042054
ZDB-GENE-070928-38	fars2	793097	ENSDARG00000091247
ZDB-GENE-070928-39	zgc:173548	100126026	ENSDARG00000070048
ZDB-GENE-070928-4	nagpa	569719	ENSDARG00000075149
ZDB-GENE-070928-41	zgc:174895	100126024	ENSDARG00000079416
ZDB-GENE-070928-42	zgc:174917	565650	ENSDARG00000073820
ZDB-GENE-070928-43	zgc:174931	569527	ENSDARG00000092626
ZDB-GENE-070928-44	zgc:174938	100126020	ENSDARG00000075622
ZDB-GENE-070928-5	slc22a15	555262	ENSDARG00000055445
ZDB-GENE-070928-7	spdl1	568360	ENSDARG00000103996
ZDB-GENE-070928-8	isg20l2	558447	ENSDARG00000102266
ZDB-GENE-070928-9	dync2i2	794361	ENSDARG00000057635
ZDB-GENE-071001-1	ryr2a	100126126	
ZDB-GENE-071003-2	pimr84	101886662	ENSDARG00000115724
ZDB-GENE-071004-1	dvl1b	560032	ENSDARG00000055552
ZDB-GENE-071004-101	zgc:173443	100126130	ENSDARG00000034403
ZDB-GENE-071004-104	zgc:173517	798270	
ZDB-GENE-071004-105	znf1124	100126136	ENSDARG00000091025
ZDB-GENE-071004-108	zgc:173726	100126120	ENSDARG00000077078
ZDB-GENE-071004-109	fut9b.2	100126121	ENSDARG00000058299
ZDB-GENE-071004-11	zgc:171220	100126101	ENSDARG00000102959
ZDB-GENE-071004-112	mfap4.2	100126122	ENSDARG00000088745
ZDB-GENE-071004-116	zgc:174154	100537591	ENSDARG00000075527
ZDB-GENE-071004-118	zgc:174224	100126810	ENSDARG00000093875
ZDB-GENE-071004-121	zgc:174353	100004335	
ZDB-GENE-071004-122	zgc:174357	100004662	ENSDARG00000110460
ZDB-GENE-071004-126	jac10	795020	ENSDARG00000087318
ZDB-GENE-071004-15	gpc6a	571904	ENSDARG00000103156
ZDB-GENE-071004-16	ube2e1	563542	ENSDARG00000116649
ZDB-GENE-071004-17	kmt5ab	100004770	ENSDARG00000104114
ZDB-GENE-071004-18	znf292a	100002269	ENSDARG00000016763
ZDB-GENE-071004-19	trim35-28	559351	ENSDARG00000021021
ZDB-GENE-071004-2	rbp7a	108004542	ENSDARG00000091906
ZDB-GENE-071004-20	zgc:171673	797138	ENSDARG00000102473
ZDB-GENE-071004-21	cmbl	100151256	ENSDARG00000073786
ZDB-GENE-071004-22	klf12b	100126139	ENSDARG00000032197
ZDB-GENE-071004-23	zgc:171695	100008304	ENSDARG00000100858
ZDB-GENE-071004-24	zgc:171699	100003705	ENSDARG00000095966
ZDB-GENE-071004-25	zgc:171717	795141	ENSDARG00000086408
ZDB-GENE-071004-26	zgc:171727	799470	ENSDARG00000091869
ZDB-GENE-071004-27	casp23	563034	ENSDARG00000014657
ZDB-GENE-071004-29	zgc:171740	795694	ENSDARG00000056244
ZDB-GENE-071004-30	zgc:171750	100332505	ENSDARG00000078638
ZDB-GENE-071004-31	rnf34b	568879	ENSDARG00000054036
ZDB-GENE-071004-33	cept1b	570720	ENSDARG00000021177
ZDB-GENE-071004-34	ppm1nb	564875	ENSDARG00000057032
ZDB-GENE-071004-35	tent5ab	571146	ENSDARG00000054641
ZDB-GENE-071004-36	zgc:171776	571939	ENSDARG00000032156
ZDB-GENE-071004-37	zgc:171778	100148225	
ZDB-GENE-071004-38	zp3e	100126104	ENSDARG00000016908
ZDB-GENE-071004-4	ugt1a1	641488	ENSDARG00000006220
ZDB-GENE-071004-41	mapre2	557679	ENSDARG00000099943
ZDB-GENE-071004-42	crygm2d11	100126132	ENSDARG00000069827
ZDB-GENE-071004-44	lrch3	100126105	ENSDARG00000100679
ZDB-GENE-071004-45	slc1a6	559270	ENSDARG00000010096
ZDB-GENE-071004-46	ano9a	100126106	ENSDARG00000078941
ZDB-GENE-071004-47	cyp2aa12	555510	ENSDARG00000102805
ZDB-GENE-071004-48	cyp2aa7	101882126	ENSDARG00000103766
ZDB-GENE-071004-49	oxa1l	562963	ENSDARG00000069313
ZDB-GENE-071004-5	ugt1a2	100379286	
ZDB-GENE-071004-50	hpdl	560428	ENSDARG00000101010
ZDB-GENE-071004-53	crygm2d16	798701	ENSDARG00000076790
ZDB-GENE-071004-54	zgc:173556	100008088	ENSDARG00000090768
ZDB-GENE-071004-55	zgc:173577	792293	ENSDARG00000098923
ZDB-GENE-071004-56	zgc:173587	100126107	ENSDARG00000075482
ZDB-GENE-071004-57	fthl30	559768	ENSDARG00000077360
ZDB-GENE-071004-58	zgc:173619	100006880	
ZDB-GENE-071004-6	agla	567798	ENSDARG00000103811
ZDB-GENE-071004-60	zgc:173624	794762	ENSDARG00000096141
ZDB-GENE-071004-63	zgc:173721	570343	
ZDB-GENE-071004-64	zgc:173729	798311	ENSDARG00000057263
ZDB-GENE-071004-66	zgc:173816	100126140	
ZDB-GENE-071004-7	fgf1b	100005049	ENSDARG00000042811
ZDB-GENE-071004-71	znf1102	565794	
ZDB-GENE-071004-76	pcdh1g33	100003438	ENSDARG00000099035
ZDB-GENE-071004-78	plcd1a	555443	ENSDARG00000059123
ZDB-GENE-071004-79	zgc:171242	100126807	ENSDARG00000078551
ZDB-GENE-071004-8	zdhhc9	560095	ENSDARG00000060515
ZDB-GENE-071004-80	zgc:171260	100126109	
ZDB-GENE-071004-82	mpp2a	562207	ENSDARG00000053453
ZDB-GENE-071004-83	znf1153	110437714	
ZDB-GENE-071004-84	zgc:171452	100126110	ENSDARG00000074069
ZDB-GENE-071004-85	zgc:173480	100126808	
ZDB-GENE-071004-86	zgc:173594	100126128	
ZDB-GENE-071004-87	znf1137	100126111	
ZDB-GENE-071004-89	znf1069	100126141	ENSDARG00000104124
ZDB-GENE-071004-9	mfap4.4	100126131	ENSDARG00000038682
ZDB-GENE-071004-90	zgc:173714	100126112	ENSDARG00000103495
ZDB-GENE-071004-91	zgc:173716	799713	
ZDB-GENE-071004-94	znf1065	100126129	ENSDARG00000090366
ZDB-GENE-071004-95	zgc:171679	110437713	ENSDARG00000071024
ZDB-GENE-071004-96	crygm2d10	100126134	ENSDARG00000087765
ZDB-GENE-071004-97	cnot6b	560386	ENSDARG00000101072
ZDB-GENE-071004-98	sqlea	799528	ENSDARG00000079946
ZDB-GENE-071005-2	srsf3b	100145909	ENSDARG00000059360
ZDB-GENE-071005-4	enam	555617	ENSDARG00000092730
ZDB-GENE-071008-1	dcaf17	558828	ENSDARG00000074909
ZDB-GENE-071008-2	tlk1a	557765	ENSDARG00000042467
ZDB-GENE-071008-4	aire	100007662	ENSDARG00000056784
ZDB-GENE-071009-1	pcsk1	100005716	ENSDARG00000002600
ZDB-GENE-071009-2	cgnl1	553350	ENSDARG00000015805
ZDB-GENE-071009-3	fem1b	567119	ENSDARG00000062636
ZDB-GENE-071009-4	itga11b	567175	ENSDARG00000007950
ZDB-GENE-071009-5	coro2bb	796974	ENSDARG00000063604
ZDB-GENE-071009-6	calml4b	100321746	ENSDARG00000059347
ZDB-GENE-071012-1	sik2b	567919	ENSDARG00000062315
ZDB-GENE-071012-6	laynb	567867	ENSDARG00000056835
ZDB-GENE-071015-1	arhgap20	796434	ENSDARG00000089326
ZDB-GENE-071015-2	fdx1	100126232	ENSDARG00000056410
ZDB-GENE-071015-3	gb:co360592	558891	
ZDB-GENE-071015-4	ankk1	100170831	ENSDARG00000056921
ZDB-GENE-071016-1	cysltr2a	100004739	
ZDB-GENE-071016-2	cysltr2b	563111	
ZDB-GENE-071016-3	rcbtb2	794652	ENSDARG00000090687
ZDB-GENE-071016-4	ttc12	563791	ENSDARG00000056896
ZDB-GENE-071018-1	mapkapk2b	557648	ENSDARG00000018530
ZDB-GENE-071020-1	dntt	544653	ENSDARG00000104792
ZDB-GENE-071022-2	ddx10	569118	ENSDARG00000061865
ZDB-GENE-071022-3	gpr27	567355	ENSDARG00000006607
ZDB-GENE-071022-4	pdzrn3b	100005518	ENSDARG00000073869
ZDB-GENE-071024-1	nfkbiz	100001781	ENSDARG00000102097
ZDB-GENE-071024-2	slc6a8	567544	ENSDARG00000043646
ZDB-GENE-071030-1	tmco3	564309	ENSDARG00000075108
ZDB-GENE-071113-1	gfpt2	569945	ENSDARG00000044094
ZDB-GENE-071115-1	adam10b	393392	ENSDARG00000015502
ZDB-GENE-071115-2	ikbkb	563560	ENSDARG00000079123
ZDB-GENE-071115-3	caskin1	563678	ENSDARG00000046107
ZDB-GENE-071115-4	ripk3	100004555	ENSDARG00000090965
ZDB-GENE-071116-1	epor	751109	ENSDARG00000090834
ZDB-GENE-071116-2	swsap1	100329809	ENSDARG00000093423
ZDB-GENE-071116-3	znf653	100329742	ENSDARG00000093469
ZDB-GENE-071116-4	tyk2	100536675	ENSDARG00000020326
ZDB-GENE-071116-5	irak1	569226	ENSDARG00000025949
ZDB-GENE-071116-6	ciita	100003537	ENSDARG00000090851
ZDB-GENE-071116-7	elp1	561039	ENSDARG00000094204
ZDB-GENE-071116-8	nwd1	100330908	ENSDARG00000076110
ZDB-GENE-071116-9	nod1	100330810	ENSDARG00000036308
ZDB-GENE-071119-1	nlrc3	110437718	ENSDARG00000103146
ZDB-GENE-071119-2	nes	100150939	ENSDARG00000088805
ZDB-GENE-071119-3	nlrx1	557335	ENSDARG00000073724
ZDB-GENE-071119-4	ghrb	560202	ENSDARG00000007671
ZDB-GENE-071119-5	f3a	567257	ENSDARG00000099124
ZDB-GENE-071119-6	lrrc10	798207	ENSDARG00000045612
ZDB-GENE-071120-1	irf4l	570419	
ZDB-GENE-071120-2	traf2a	564295	ENSDARG00000030173
ZDB-GENE-071120-3	traf5	563887	ENSDARG00000017240
ZDB-GENE-071120-4	traf1	100148503	ENSDARG00000069482
ZDB-GENE-071120-5	ifnlr1	100332149	ENSDARG00000087131
ZDB-GENE-071120-6	crfb15	100535513	ENSDARG00000099342
ZDB-GENE-071120-7	irf3	564854	ENSDARG00000076251
ZDB-GENE-071120-8	ifngr1l	100329124	ENSDARG00000074488
ZDB-GENE-071120-9	crfb16	100174902	ENSDARG00000075181
ZDB-GENE-071121-1	il19l	100004224	ENSDARG00000090344
ZDB-GENE-071125-1	rhobtb2b	565844	ENSDARG00000089340
ZDB-GENE-071126-1	lrrn1	568527	ENSDARG00000060115
ZDB-GENE-071126-2	aida	393763	ENSDARG00000014532
ZDB-GENE-071128-1	ifnphi2	100126802	ENSDARG00000069012
ZDB-GENE-071203-1	htr1aa	100001828	ENSDARG00000093745
ZDB-GENE-071203-2	ulk1b	558848	ENSDARG00000074481
ZDB-GENE-071205-7	atg12	570965	ENSDARG00000069545
ZDB-GENE-071205-8	fxyd6l	566443	ENSDARG00000097057
ZDB-GENE-071206-1	radil	562363	ENSDARG00000079779
ZDB-GENE-071207-1	itgb3a	564266	ENSDARG00000056767
ZDB-GENE-071207-2	itgb3b	100001836	ENSDARG00000045070
ZDB-GENE-071211-1	dennd5a	799847	ENSDARG00000017006
ZDB-GENE-071212-1	epn2	560542	ENSDARG00000008377
ZDB-GENE-071212-2	top3a	560212	ENSDARG00000052827
ZDB-GENE-071212-3	flii	560281	ENSDARG00000059701
ZDB-GENE-071212-4	smcr8a	558696	ENSDARG00000052818
ZDB-GENE-071213-1	shmt2	100144628	ENSDARG00000104414
ZDB-GENE-071213-2	arhgap45b	555849	ENSDARG00000095174
ZDB-GENE-071213-2	arhgap45b	555849	ENSDARG00000062049
ZDB-GENE-071213-3	itgb8	556752	ENSDARG00000028222
ZDB-GENE-071214-1	recql5	566553	ENSDARG00000059556
ZDB-GENE-071217-2	pdgfc	560564	ENSDARG00000077588
ZDB-GENE-071218-1	spint1b	797346	ENSDARG00000012467
ZDB-GENE-071218-2	mst1ra	100002448	ENSDARG00000060235
ZDB-GENE-071218-3	mst1rb	100134855	ENSDARG00000004871
ZDB-GENE-071218-4	syne1b	567576	ENSDARG00000063068
ZDB-GENE-071218-5	syne2b	559348	ENSDARG00000053484
ZDB-GENE-071218-6	lrrk2	559366	ENSDARG00000006169
ZDB-GENE-071219-1	nlgn3a	562702	ENSDARG00000104786
ZDB-GENE-071220-1	neu3.4	793046	ENSDARG00000096381
ZDB-GENE-071220-2	neu3.5	100000684	ENSDARG00000096368
ZDB-GENE-071227-1	pglyrp2	568634	ENSDARG00000062998
ZDB-GENE-071227-2	pglyrp6	571817	ENSDARG00000103642
ZDB-GENE-080102-1	sh2d3ca	558860	ENSDARG00000028099
ZDB-GENE-080102-2	chata	100170938	ENSDARG00000015854
ZDB-GENE-080102-3	ift46	565922	ENSDARG00000011240
ZDB-GENE-080102-4	ptpn21	799627	ENSDARG00000062248
ZDB-GENE-080102-5	hdc	793609	ENSDARG00000075454
ZDB-GENE-080103-2	prlra	407651	ENSDARG00000016570
ZDB-GENE-080103-3	tead3b	794293	ENSDARG00000063649
ZDB-GENE-080104-1	lepr	567241	ENSDARG00000070961
ZDB-GENE-080104-2	dnajc6	796345	ENSDARG00000079891
ZDB-GENE-080104-3	tbx21	797797	ENSDARG00000004473
ZDB-GENE-080104-4	csf3r	100134935	ENSDARG00000045959
ZDB-GENE-080104-5	btbd10b	557247	ENSDARG00000020252
ZDB-GENE-080104-6	il6st	100006778	ENSDARG00000104693
ZDB-GENE-080104-7	ankrd55	100006755	ENSDARG00000099182
ZDB-GENE-080107-1	ttll6	564075	ENSDARG00000054023
ZDB-GENE-080107-2	lifrb	565104	ENSDARG00000039863
ZDB-GENE-080107-3	il12rb2	100134971	ENSDARG00000052157
ZDB-GENE-080107-4	mtnr1ab	565718	ENSDARG00000055852
ZDB-GENE-080107-5	il23r	100134972	ENSDARG00000052158
ZDB-GENE-080107-6	il12rb2l	110437721	ENSDARG00000074850
ZDB-GENE-080107-7	il6r	100135755	ENSDARG00000104474
ZDB-GENE-080108-1	crlf1b	564665	ENSDARG00000006368
ZDB-GENE-080108-2	il2rb	793920	ENSDARG00000075720
ZDB-GENE-080108-3	c1qtnf6a	565113	ENSDARG00000055175
ZDB-GENE-080108-4	dock5	571688	ENSDARG00000001968
ZDB-GENE-080108-5	dock1	572187	ENSDARG00000099093
ZDB-GENE-080108-6	il21r.1	100134976	ENSDARG00000069961
ZDB-GENE-080108-7	il21r.2	100134975	ENSDARG00000078649
ZDB-GENE-080110-7	il7r	100134973	ENSDARG00000078970
ZDB-GENE-080114-1	lrch2	100150488	ENSDARG00000075580
ZDB-GENE-080115-1	csf2rb	100135062	ENSDARG00000076586
ZDB-GENE-080116-1	slc7a10a	567420	ENSDARG00000008100
ZDB-GENE-080116-2	slc7a9	567117	ENSDARG00000005894
ZDB-GENE-080116-3	lrp3	100170796	ENSDARG00000008485
ZDB-GENE-080122-1	fgf7	493181	ENSDARG00000059387
ZDB-GENE-080123-1	myripb	567049	ENSDARG00000038814
ZDB-GENE-080125-1	slc35d2	100534928	ENSDARG00000089837
ZDB-GENE-080128-1	kiss1	100134982	ENSDARG00000075829
ZDB-GENE-080130-1	fam135a	566435	ENSDARG00000059843
ZDB-GENE-080130-2	tekt3	572368	ENSDARG00000045038
ZDB-GENE-080130-3	slc12a1	100329975	ENSDARG00000098096
ZDB-GENE-080131-1	prkd1	557123	ENSDARG00000075949
ZDB-GENE-080201-1	wnt9b	565677	ENSDARG00000037889
ZDB-GENE-080204-1	naxd	797867	ENSDARG00000077119
ZDB-GENE-080204-10	mfsd2al2	571061	ENSDARG00000075375
ZDB-GENE-080204-101	wipf1a	100005341	ENSDARG00000104300
ZDB-GENE-080204-102	mettl21cb	100006042	ENSDARG00000055437
ZDB-GENE-080204-103	tm4sf21b	563398	ENSDARG00000077644
ZDB-GENE-080204-104	phospho2	799638	ENSDARG00000102202
ZDB-GENE-080204-105	nab2	100005680	ENSDARG00000078076
ZDB-GENE-080204-107	csf1a	100004617	ENSDARG00000075343
ZDB-GENE-080204-108	eva1bb	798034	ENSDARG00000100698
ZDB-GENE-080204-109	mri1	100002302	ENSDARG00000075754
ZDB-GENE-080204-11	aspa	557232	ENSDARG00000005154
ZDB-GENE-080204-110	sxph	100000381	ENSDARG00000013240
ZDB-GENE-080204-111	fbxw8	100136859	ENSDARG00000079089
ZDB-GENE-080204-112	fam131aa	100136860	ENSDARG00000077022
ZDB-GENE-080204-113	zgc:172323	564165	ENSDARG00000053201
ZDB-GENE-080204-114	pign	556797	ENSDARG00000077532
ZDB-GENE-080204-115	zgc:172339	564384	ENSDARG00000069190
ZDB-GENE-080204-116	ddo	565385	ENSDARG00000079664
ZDB-GENE-080204-117	nckap1l	556951	ENSDARG00000075748
ZDB-GENE-080204-118	heatr6	567838	ENSDARG00000073686
ZDB-GENE-080204-119	hbegfa	797938	ENSDARG00000075121
ZDB-GENE-080204-12	etaa1a	558278	ENSDARG00000074915
ZDB-GENE-080204-120	cishb	100136861	ENSDARG00000016773
ZDB-GENE-080204-121	marchf7	100136862	ENSDARG00000096375
ZDB-GENE-080204-122	zgc:175136	100136863	ENSDARG00000103024
ZDB-GENE-080204-123	phtf1	564764	ENSDARG00000057708
ZDB-GENE-080204-124	fbxo2	559776	ENSDARG00000099306
ZDB-GENE-080204-125	socs7	556903	ENSDARG00000077018
ZDB-GENE-080204-126	exoc5	559010	ENSDARG00000060323
ZDB-GENE-080204-13	cbln8	561171	ENSDARG00000019294
ZDB-GENE-080204-14	dkk2	792404	ENSDARG00000076420
ZDB-GENE-080204-16	ccdc153	792470	ENSDARG00000077161
ZDB-GENE-080204-17	gpr35.1	796561	ENSDARG00000074633
ZDB-GENE-080204-19	gcfc2	559280	ENSDARG00000079020
ZDB-GENE-080204-2	oscp1a	100002307	ENSDARG00000104403
ZDB-GENE-080204-20	slc35f3a	572019	ENSDARG00000075909
ZDB-GENE-080204-21	vat1l	100136841	ENSDARG00000101280
ZDB-GENE-080204-22	zgc:171886	100136842	
ZDB-GENE-080204-23	tmem130	567635	ENSDARG00000103789
ZDB-GENE-080204-24	zgc:174680	100136843	
ZDB-GENE-080204-25	senp6a	503939	ENSDARG00000102923
ZDB-GENE-080204-26	zgc:171424	793213	ENSDARG00000058829
ZDB-GENE-080204-27	pgap3	100136873	ENSDARG00000057531
ZDB-GENE-080204-28	ipp	570768	ENSDARG00000075339
ZDB-GENE-080204-29	zgc:171490	558926	ENSDARG00000071643
ZDB-GENE-080204-3	vip	795653	ENSDARG00000078247
ZDB-GENE-080204-30	scly	559537	ENSDARG00000073813
ZDB-GENE-080204-31	hykk.2	559560	ENSDARG00000074341
ZDB-GENE-080204-32	zgc:171579	557116	ENSDARG00000039234
ZDB-GENE-080204-33	chst3b	556800	ENSDARG00000116042
ZDB-GENE-080204-34	kif22	561788	ENSDARG00000102624
ZDB-GENE-080204-35	arv1	568203	ENSDARG00000074757
ZDB-GENE-080204-36	gkup	569254	ENSDARG00000069409
ZDB-GENE-080204-37	sparta	100005765	ENSDARG00000068782
ZDB-GENE-080204-38	zgc:172076	563955	
ZDB-GENE-080204-39	sbk3	100003100	ENSDARG00000057687
ZDB-GENE-080204-4	zgc:171470	565848	ENSDARG00000057844
ZDB-GENE-080204-40	zgc:172090	565611	ENSDARG00000075626
ZDB-GENE-080204-41	zgc:172091	100136869	ENSDARG00000103058
ZDB-GENE-080204-42	zgc:172106	100136844	ENSDARG00000017984
ZDB-GENE-080204-43	cnksr3	100003037	ENSDARG00000105277
ZDB-GENE-080204-44	tnfsf13b	561268	ENSDARG00000012945
ZDB-GENE-080204-45	cdc42se2	794234	ENSDARG00000094577
ZDB-GENE-080204-46	zgc:172120	799440	ENSDARG00000069199
ZDB-GENE-080204-47	zgc:172131	100002821	ENSDARG00000076269
ZDB-GENE-080204-48	zgc:172133	100003819	ENSDARG00000075248
ZDB-GENE-080204-49	kiaa0930	100003412	ENSDARG00000068830
ZDB-GENE-080204-5	pus10	566689	ENSDARG00000079973
ZDB-GENE-080204-50	plekhs1.1	100136845	ENSDARG00000079227
ZDB-GENE-080204-51	anks3	100136846	ENSDARG00000038557
ZDB-GENE-080204-52	abcb4	100136865	ENSDARG00000010936
